"question_id";"has_answer_after_best"
"52397";"no_answer_after_best"
"52398";"no_answer_after_best"
"52430";"no_answer_after_best"
"52435";"answer_after_best"
"52436";"no_answer_after_best"
"52467";"no_answer_after_best"
"52469";"no_answer_after_best"
"52471";"no_answer_after_best"
"52472";"answer_after_best"
"52477";"no_answer_after_best"
"52479";"no_answer_after_best"
"52480";"no_answer_after_best"
"52482";"no_answer_after_best"
"52484";"no_answer_after_best"
"52493";"no_answer_after_best"
"52498";"no_answer_after_best"
"52500";"no_answer_after_best"
"52507";"answer_after_best"
"52510";"no_answer_after_best"
"52514";"no_answer_after_best"
"52517";"no_answer_after_best"
"52521";"no_answer_after_best"
"52523";"no_answer_after_best"
"52524";"no_answer_after_best"
"52525";"answer_after_best"
"52528";"no_answer_after_best"
"52531";"no_answer_after_best"
"52532";"no_answer_after_best"
"52539";"answer_after_best"
"52542";"answer_after_best"
"52544";"answer_after_best"
"52548";"no_answer_after_best"
"52554";"answer_after_best"
"52555";"no_answer_after_best"
"52565";"no_answer_after_best"
"52567";"no_answer_after_best"
"52570";"no_answer_after_best"
"52574";"no_answer_after_best"
"52579";"no_answer_after_best"
"52585";"answer_after_best"
"52591";"no_answer_after_best"
"52595";"no_answer_after_best"
"52596";"answer_after_best"
"52599";"no_answer_after_best"
"52604";"no_answer_after_best"
"52613";"answer_after_best"
"52618";"no_answer_after_best"
"52619";"answer_after_best"
"52628";"answer_after_best"
"52632";"no_answer_after_best"
"52635";"no_answer_after_best"
"52636";"answer_after_best"
"52642";"no_answer_after_best"
"52647";"answer_after_best"
"52649";"no_answer_after_best"
"52653";"no_answer_after_best"
"52660";"no_answer_after_best"
"52661";"no_answer_after_best"
"52674";"no_answer_after_best"
"52675";"answer_after_best"
"52678";"no_answer_after_best"
"52683";"no_answer_after_best"
"52684";"no_answer_after_best"
"52687";"no_answer_after_best"
"52694";"no_answer_after_best"
"52700";"no_answer_after_best"
"52702";"answer_after_best"
"52704";"no_answer_after_best"
"52706";"answer_after_best"
"52708";"no_answer_after_best"
"52716";"no_answer_after_best"
"52719";"answer_after_best"
"52722";"answer_after_best"
"52727";"no_answer_after_best"
"52728";"no_answer_after_best"
"52730";"no_answer_after_best"
"52732";"answer_after_best"
"52734";"answer_after_best"
"52735";"no_answer_after_best"
"52736";"answer_after_best"
"52739";"no_answer_after_best"
"52751";"no_answer_after_best"
"52755";"no_answer_after_best"
"52756";"no_answer_after_best"
"52759";"no_answer_after_best"
"52761";"no_answer_after_best"
"52762";"no_answer_after_best"
"52764";"no_answer_after_best"
"52765";"no_answer_after_best"
"52769";"answer_after_best"
"52771";"no_answer_after_best"
"52777";"no_answer_after_best"
"52781";"no_answer_after_best"
"52789";"no_answer_after_best"
"52790";"no_answer_after_best"
"52799";"answer_after_best"
"52801";"no_answer_after_best"
"52804";"answer_after_best"
"52812";"answer_after_best"
"52816";"no_answer_after_best"
"52822";"no_answer_after_best"
"52823";"no_answer_after_best"
"52828";"no_answer_after_best"
"52829";"answer_after_best"
"52832";"no_answer_after_best"
"52845";"answer_after_best"
"52849";"no_answer_after_best"
"52856";"no_answer_after_best"
"52857";"no_answer_after_best"
"52859";"no_answer_after_best"
"52860";"no_answer_after_best"
"52861";"no_answer_after_best"
"52867";"answer_after_best"
"52868";"answer_after_best"
"52871";"no_answer_after_best"
"52877";"no_answer_after_best"
"52883";"no_answer_after_best"
"52888";"no_answer_after_best"
"52889";"no_answer_after_best"
"52893";"no_answer_after_best"
"52894";"no_answer_after_best"
"52896";"answer_after_best"
"52910";"no_answer_after_best"
"52914";"no_answer_after_best"
"52916";"no_answer_after_best"
"52917";"no_answer_after_best"
"52919";"no_answer_after_best"
"52920";"no_answer_after_best"
"52930";"no_answer_after_best"
"52934";"no_answer_after_best"
"52935";"answer_after_best"
"52939";"answer_after_best"
"52943";"answer_after_best"
"52944";"answer_after_best"
"52947";"no_answer_after_best"
"52968";"no_answer_after_best"
"52972";"no_answer_after_best"
"52979";"no_answer_after_best"
"52981";"no_answer_after_best"
"52985";"no_answer_after_best"
"52992";"answer_after_best"
"53001";"answer_after_best"
"53004";"answer_after_best"
"53007";"no_answer_after_best"
"53010";"answer_after_best"
"53028";"no_answer_after_best"
"53032";"no_answer_after_best"
"53035";"no_answer_after_best"
"53041";"no_answer_after_best"
"53049";"no_answer_after_best"
"53055";"no_answer_after_best"
"53062";"no_answer_after_best"
"53064";"no_answer_after_best"
"53066";"answer_after_best"
"53067";"no_answer_after_best"
"53078";"answer_after_best"
"53086";"no_answer_after_best"
"53093";"answer_after_best"
"53098";"no_answer_after_best"
"53101";"no_answer_after_best"
"53103";"answer_after_best"
"53111";"answer_after_best"
"53123";"no_answer_after_best"
"53130";"no_answer_after_best"
"53134";"no_answer_after_best"
"53136";"answer_after_best"
"53138";"answer_after_best"
"53140";"no_answer_after_best"
"53142";"no_answer_after_best"
"53143";"answer_after_best"
"53146";"no_answer_after_best"
"53149";"answer_after_best"
"53152";"no_answer_after_best"
"53154";"no_answer_after_best"
"53156";"no_answer_after_best"
"53157";"no_answer_after_best"
"53161";"no_answer_after_best"
"53164";"answer_after_best"
"53169";"no_answer_after_best"
"53174";"answer_after_best"
"53180";"no_answer_after_best"
"53183";"no_answer_after_best"
"53185";"no_answer_after_best"
"53189";"no_answer_after_best"
"53191";"no_answer_after_best"
"53192";"no_answer_after_best"
"53198";"no_answer_after_best"
"53201";"no_answer_after_best"
"53203";"answer_after_best"
"53208";"answer_after_best"
"53210";"no_answer_after_best"
"53215";"no_answer_after_best"
"53218";"no_answer_after_best"
"53219";"no_answer_after_best"
"53226";"no_answer_after_best"
"53227";"no_answer_after_best"
"53232";"no_answer_after_best"
"53233";"answer_after_best"
"53237";"answer_after_best"
"53241";"no_answer_after_best"
"53244";"no_answer_after_best"
"53247";"answer_after_best"
"53258";"no_answer_after_best"
"53261";"no_answer_after_best"
"53269";"no_answer_after_best"
"53271";"no_answer_after_best"
"53272";"no_answer_after_best"
"53276";"no_answer_after_best"
"53278";"no_answer_after_best"
"53280";"answer_after_best"
"53288";"no_answer_after_best"
"53290";"answer_after_best"
"53297";"no_answer_after_best"
"53300";"no_answer_after_best"
"53302";"no_answer_after_best"
"53303";"no_answer_after_best"
"53310";"no_answer_after_best"
"53312";"no_answer_after_best"
"53318";"answer_after_best"
"53319";"no_answer_after_best"
"53322";"no_answer_after_best"
"53329";"no_answer_after_best"
"53331";"answer_after_best"
"53335";"no_answer_after_best"
"53345";"no_answer_after_best"
"53347";"no_answer_after_best"
"53351";"no_answer_after_best"
"53356";"no_answer_after_best"
"53368";"answer_after_best"
"53369";"answer_after_best"
"53370";"no_answer_after_best"
"53374";"no_answer_after_best"
"53377";"answer_after_best"
"53381";"answer_after_best"
"53383";"no_answer_after_best"
"53389";"answer_after_best"
"53393";"answer_after_best"
"53396";"answer_after_best"
"53397";"no_answer_after_best"
"53398";"no_answer_after_best"
"53399";"no_answer_after_best"
"53401";"answer_after_best"
"53402";"no_answer_after_best"
"53411";"no_answer_after_best"
"53414";"no_answer_after_best"
"53418";"no_answer_after_best"
"53420";"no_answer_after_best"
"53429";"no_answer_after_best"
"53432";"no_answer_after_best"
"53441";"no_answer_after_best"
"53445";"no_answer_after_best"
"53446";"no_answer_after_best"
"53448";"no_answer_after_best"
"53455";"no_answer_after_best"
"53457";"answer_after_best"
"53461";"no_answer_after_best"
"53465";"no_answer_after_best"
"53466";"no_answer_after_best"
"53468";"no_answer_after_best"
"53469";"no_answer_after_best"
"53473";"no_answer_after_best"
"53476";"answer_after_best"
"53486";"no_answer_after_best"
"53489";"answer_after_best"
"53493";"no_answer_after_best"
"53495";"no_answer_after_best"
"53506";"answer_after_best"
"53510";"no_answer_after_best"
"53511";"no_answer_after_best"
"53513";"no_answer_after_best"
"53519";"no_answer_after_best"
"53523";"no_answer_after_best"
"53524";"no_answer_after_best"
"53527";"no_answer_after_best"
"53535";"no_answer_after_best"
"53537";"no_answer_after_best"
"53539";"no_answer_after_best"
"53540";"no_answer_after_best"
"53542";"no_answer_after_best"
"53543";"no_answer_after_best"
"53549";"no_answer_after_best"
"53550";"no_answer_after_best"
"53551";"no_answer_after_best"
"53553";"no_answer_after_best"
"53560";"no_answer_after_best"
"53564";"no_answer_after_best"
"53565";"no_answer_after_best"
"53567";"no_answer_after_best"
"53569";"no_answer_after_best"
"53570";"no_answer_after_best"
"53572";"answer_after_best"
"53573";"answer_after_best"
"53585";"no_answer_after_best"
"53593";"no_answer_after_best"
"53603";"answer_after_best"
"53612";"no_answer_after_best"
"53619";"answer_after_best"
"53622";"no_answer_after_best"
"53624";"answer_after_best"
"53629";"no_answer_after_best"
"53632";"no_answer_after_best"
"53641";"no_answer_after_best"
"53643";"answer_after_best"
"53648";"no_answer_after_best"
"53649";"no_answer_after_best"
"53650";"no_answer_after_best"
"53653";"answer_after_best"
"53660";"answer_after_best"
"53664";"no_answer_after_best"
"53670";"no_answer_after_best"
"53674";"no_answer_after_best"
"53678";"no_answer_after_best"
"53689";"no_answer_after_best"
"53691";"no_answer_after_best"
"53695";"no_answer_after_best"
"53697";"no_answer_after_best"
"53698";"no_answer_after_best"
"53700";"answer_after_best"
"53703";"no_answer_after_best"
"53705";"no_answer_after_best"
"53714";"no_answer_after_best"
"53716";"no_answer_after_best"
"53722";"no_answer_after_best"
"53723";"no_answer_after_best"
"53732";"no_answer_after_best"
"53735";"no_answer_after_best"
"53738";"answer_after_best"
"53743";"answer_after_best"
"53744";"answer_after_best"
"53746";"no_answer_after_best"
"53750";"no_answer_after_best"
"53752";"no_answer_after_best"
"53754";"no_answer_after_best"
"53758";"no_answer_after_best"
"53766";"no_answer_after_best"
"53769";"answer_after_best"
"53773";"no_answer_after_best"
"53776";"no_answer_after_best"
"53781";"no_answer_after_best"
"53782";"no_answer_after_best"
"53784";"no_answer_after_best"
"53786";"answer_after_best"
"53787";"no_answer_after_best"
"53789";"no_answer_after_best"
"53791";"answer_after_best"
"53792";"no_answer_after_best"
"53795";"no_answer_after_best"
"53799";"no_answer_after_best"
"53800";"no_answer_after_best"
"53801";"no_answer_after_best"
"53805";"no_answer_after_best"
"53807";"no_answer_after_best"
"53814";"no_answer_after_best"
"53815";"answer_after_best"
"53817";"no_answer_after_best"
"53818";"answer_after_best"
"53835";"no_answer_after_best"
"53841";"no_answer_after_best"
"53845";"no_answer_after_best"
"53846";"no_answer_after_best"
"53849";"answer_after_best"
"53850";"no_answer_after_best"
"53859";"no_answer_after_best"
"53866";"no_answer_after_best"
"53867";"answer_after_best"
"53871";"no_answer_after_best"
"53876";"answer_after_best"
"53887";"no_answer_after_best"
"53889";"no_answer_after_best"
"53890";"no_answer_after_best"
"53895";"answer_after_best"
"53899";"no_answer_after_best"
"53904";"no_answer_after_best"
"53909";"answer_after_best"
"53920";"no_answer_after_best"
"53922";"no_answer_after_best"
"53924";"no_answer_after_best"
"53930";"no_answer_after_best"
"53933";"answer_after_best"
"53936";"no_answer_after_best"
"53943";"answer_after_best"
"53948";"no_answer_after_best"
"53952";"no_answer_after_best"
"53955";"no_answer_after_best"
"53959";"answer_after_best"
"53960";"answer_after_best"
"53976";"answer_after_best"
"53978";"answer_after_best"
"53979";"no_answer_after_best"
"53982";"no_answer_after_best"
"53985";"no_answer_after_best"
"53992";"no_answer_after_best"
"53993";"answer_after_best"
"53997";"no_answer_after_best"
"53999";"no_answer_after_best"
"54006";"no_answer_after_best"
"54009";"answer_after_best"
"54012";"no_answer_after_best"
"54018";"no_answer_after_best"
"54020";"no_answer_after_best"
"54021";"no_answer_after_best"
"54022";"no_answer_after_best"
"54025";"no_answer_after_best"
"54026";"no_answer_after_best"
"54034";"no_answer_after_best"
"54039";"no_answer_after_best"
"54044";"no_answer_after_best"
"54047";"no_answer_after_best"
"54048";"answer_after_best"
"54053";"no_answer_after_best"
"54056";"no_answer_after_best"
"54057";"no_answer_after_best"
"54063";"no_answer_after_best"
"54066";"no_answer_after_best"
"54068";"answer_after_best"
"54070";"no_answer_after_best"
"54075";"no_answer_after_best"
"54076";"no_answer_after_best"
"54082";"no_answer_after_best"
"54085";"no_answer_after_best"
"54087";"no_answer_after_best"
"54096";"no_answer_after_best"
"54102";"no_answer_after_best"
"54104";"answer_after_best"
"54105";"answer_after_best"
"54107";"no_answer_after_best"
"54108";"answer_after_best"
"54118";"no_answer_after_best"
"54120";"no_answer_after_best"
"54130";"answer_after_best"
"54132";"no_answer_after_best"
"54140";"no_answer_after_best"
"54142";"no_answer_after_best"
"54149";"no_answer_after_best"
"54153";"no_answer_after_best"
"54154";"answer_after_best"
"54157";"no_answer_after_best"
"54159";"no_answer_after_best"
"54160";"answer_after_best"
"54164";"no_answer_after_best"
"54167";"answer_after_best"
"54176";"no_answer_after_best"
"54178";"no_answer_after_best"
"54182";"no_answer_after_best"
"54184";"no_answer_after_best"
"54195";"no_answer_after_best"
"54199";"no_answer_after_best"
"54202";"answer_after_best"
"54206";"no_answer_after_best"
"54214";"no_answer_after_best"
"54218";"no_answer_after_best"
"54223";"no_answer_after_best"
"54226";"no_answer_after_best"
"54243";"no_answer_after_best"
"54248";"answer_after_best"
"54253";"no_answer_after_best"
"54255";"no_answer_after_best"
"54257";"answer_after_best"
"54258";"answer_after_best"
"54259";"no_answer_after_best"
"54289";"no_answer_after_best"
"54290";"no_answer_after_best"
"54297";"answer_after_best"
"54303";"answer_after_best"
"54307";"no_answer_after_best"
"54316";"no_answer_after_best"
"54320";"answer_after_best"
"54324";"no_answer_after_best"
"54326";"no_answer_after_best"
"54328";"no_answer_after_best"
"54330";"no_answer_after_best"
"54331";"no_answer_after_best"
"54345";"no_answer_after_best"
"54346";"answer_after_best"
"54349";"no_answer_after_best"
"54357";"no_answer_after_best"
"54358";"no_answer_after_best"
"54360";"no_answer_after_best"
"54368";"no_answer_after_best"
"54373";"no_answer_after_best"
"54374";"no_answer_after_best"
"54383";"no_answer_after_best"
"54386";"no_answer_after_best"
"54397";"no_answer_after_best"
"54405";"no_answer_after_best"
"54409";"answer_after_best"
"54411";"no_answer_after_best"
"54412";"answer_after_best"
"54427";"no_answer_after_best"
"54428";"no_answer_after_best"
"54432";"no_answer_after_best"
"54436";"answer_after_best"
"54446";"no_answer_after_best"
"54452";"no_answer_after_best"
"54456";"no_answer_after_best"
"54457";"no_answer_after_best"
"54459";"no_answer_after_best"
"54460";"no_answer_after_best"
"54464";"no_answer_after_best"
"54466";"answer_after_best"
"54470";"no_answer_after_best"
"54475";"answer_after_best"
"54481";"no_answer_after_best"
"54484";"answer_after_best"
"54485";"no_answer_after_best"
"54491";"answer_after_best"
"54498";"no_answer_after_best"
"54499";"no_answer_after_best"
"54500";"answer_after_best"
"54503";"no_answer_after_best"
"54506";"no_answer_after_best"
"54518";"answer_after_best"
"54532";"no_answer_after_best"
"54536";"no_answer_after_best"
"54545";"no_answer_after_best"
"54548";"no_answer_after_best"
"54556";"answer_after_best"
"54558";"no_answer_after_best"
"54559";"answer_after_best"
"54561";"no_answer_after_best"
"54564";"answer_after_best"
"54570";"no_answer_after_best"
"54572";"no_answer_after_best"
"54579";"no_answer_after_best"
"54580";"no_answer_after_best"
"54591";"no_answer_after_best"
"54599";"no_answer_after_best"
"54603";"no_answer_after_best"
"54607";"no_answer_after_best"
"54609";"answer_after_best"
"54611";"answer_after_best"
"54616";"no_answer_after_best"
"54617";"no_answer_after_best"
"54618";"no_answer_after_best"
"54619";"no_answer_after_best"
"54626";"no_answer_after_best"
"54632";"no_answer_after_best"
"54642";"no_answer_after_best"
"54643";"answer_after_best"
"54650";"answer_after_best"
"54655";"no_answer_after_best"
"54656";"answer_after_best"
"54657";"answer_after_best"
"54663";"no_answer_after_best"
"54666";"no_answer_after_best"
"54672";"answer_after_best"
"54674";"no_answer_after_best"
"54676";"no_answer_after_best"
"54677";"no_answer_after_best"
"54681";"answer_after_best"
"54689";"no_answer_after_best"
"54697";"no_answer_after_best"
"54698";"no_answer_after_best"
"54700";"no_answer_after_best"
"54701";"no_answer_after_best"
"54704";"no_answer_after_best"
"54707";"answer_after_best"
"54734";"no_answer_after_best"
"54745";"no_answer_after_best"
"54749";"answer_after_best"
"54750";"no_answer_after_best"
"54754";"no_answer_after_best"
"54757";"no_answer_after_best"
"54763";"no_answer_after_best"
"54766";"no_answer_after_best"
"54767";"no_answer_after_best"
"54770";"no_answer_after_best"
"54772";"no_answer_after_best"
"54774";"no_answer_after_best"
"54776";"no_answer_after_best"
"54777";"no_answer_after_best"
"54778";"no_answer_after_best"
"54779";"no_answer_after_best"
"54780";"answer_after_best"
"54782";"no_answer_after_best"
"54786";"answer_after_best"
"54792";"answer_after_best"
"54793";"no_answer_after_best"
"54798";"no_answer_after_best"
"54801";"no_answer_after_best"
"54802";"no_answer_after_best"
"54807";"answer_after_best"
"54809";"no_answer_after_best"
"54812";"no_answer_after_best"
"54822";"no_answer_after_best"
"54827";"no_answer_after_best"
"54829";"no_answer_after_best"
"54848";"answer_after_best"
"54852";"no_answer_after_best"
"54853";"no_answer_after_best"
"54866";"no_answer_after_best"
"54867";"no_answer_after_best"
"54869";"no_answer_after_best"
"54871";"no_answer_after_best"
"54886";"no_answer_after_best"
"54897";"no_answer_after_best"
"54902";"no_answer_after_best"
"54904";"no_answer_after_best"
"54907";"no_answer_after_best"
"54910";"no_answer_after_best"
"54914";"no_answer_after_best"
"54915";"no_answer_after_best"
"54917";"answer_after_best"
"54920";"no_answer_after_best"
"54926";"no_answer_after_best"
"54931";"no_answer_after_best"
"54933";"answer_after_best"
"54934";"answer_after_best"
"54936";"no_answer_after_best"
"54944";"no_answer_after_best"
"54960";"no_answer_after_best"
"54961";"no_answer_after_best"
"54962";"no_answer_after_best"
"54970";"no_answer_after_best"
"54974";"no_answer_after_best"
"54977";"no_answer_after_best"
"54978";"answer_after_best"
"54982";"no_answer_after_best"
"54983";"no_answer_after_best"
"54985";"answer_after_best"
"54991";"no_answer_after_best"
"54997";"no_answer_after_best"
"55000";"answer_after_best"
"55001";"no_answer_after_best"
"55002";"no_answer_after_best"
"55005";"no_answer_after_best"
"55009";"answer_after_best"
"55010";"answer_after_best"
"55015";"no_answer_after_best"
"55016";"no_answer_after_best"
"55023";"no_answer_after_best"
"55024";"no_answer_after_best"
"55025";"answer_after_best"
"55026";"no_answer_after_best"
"55033";"answer_after_best"
"55038";"answer_after_best"
"55049";"no_answer_after_best"
"55050";"no_answer_after_best"
"55055";"no_answer_after_best"
"55056";"no_answer_after_best"
"55059";"no_answer_after_best"
"55068";"no_answer_after_best"
"55069";"no_answer_after_best"
"55071";"answer_after_best"
"55077";"no_answer_after_best"
"55087";"answer_after_best"
"55088";"answer_after_best"
"55095";"no_answer_after_best"
"55096";"answer_after_best"
"55099";"no_answer_after_best"
"55103";"no_answer_after_best"
"55104";"no_answer_after_best"
"55105";"no_answer_after_best"
"55109";"no_answer_after_best"
"55117";"answer_after_best"
"55118";"answer_after_best"
"55124";"answer_after_best"
"55125";"answer_after_best"
"55128";"no_answer_after_best"
"55132";"no_answer_after_best"
"55142";"no_answer_after_best"
"55144";"no_answer_after_best"
"55150";"no_answer_after_best"
"55151";"no_answer_after_best"
"55152";"no_answer_after_best"
"55157";"no_answer_after_best"
"55159";"answer_after_best"
"55169";"no_answer_after_best"
"55174";"no_answer_after_best"
"55175";"no_answer_after_best"
"55176";"answer_after_best"
"55180";"answer_after_best"
"55182";"answer_after_best"
"55188";"no_answer_after_best"
"55191";"no_answer_after_best"
"55192";"no_answer_after_best"
"55193";"no_answer_after_best"
"55198";"no_answer_after_best"
"55199";"no_answer_after_best"
"55204";"answer_after_best"
"55209";"no_answer_after_best"
"55211";"no_answer_after_best"
"55216";"no_answer_after_best"
"55218";"answer_after_best"
"55225";"answer_after_best"
"55228";"answer_after_best"
"55229";"no_answer_after_best"
"55232";"no_answer_after_best"
"55234";"answer_after_best"
"55236";"answer_after_best"
"55242";"answer_after_best"
"55249";"answer_after_best"
"55253";"no_answer_after_best"
"55258";"no_answer_after_best"
"55265";"no_answer_after_best"
"55267";"no_answer_after_best"
"55272";"answer_after_best"
"55277";"no_answer_after_best"
"55278";"answer_after_best"
"55279";"no_answer_after_best"
"55282";"answer_after_best"
"55283";"answer_after_best"
"55298";"no_answer_after_best"
"55302";"no_answer_after_best"
"55306";"answer_after_best"
"55309";"answer_after_best"
"55320";"no_answer_after_best"
"55322";"no_answer_after_best"
"55326";"answer_after_best"
"55330";"no_answer_after_best"
"55333";"no_answer_after_best"
"55335";"no_answer_after_best"
"55368";"no_answer_after_best"
"55370";"no_answer_after_best"
"55376";"no_answer_after_best"
"55379";"no_answer_after_best"
"55380";"no_answer_after_best"
"55382";"answer_after_best"
"55384";"no_answer_after_best"
"55388";"no_answer_after_best"
"55389";"no_answer_after_best"
"55392";"no_answer_after_best"
"55394";"answer_after_best"
"55396";"no_answer_after_best"
"55398";"answer_after_best"
"55402";"no_answer_after_best"
"55404";"no_answer_after_best"
"55406";"answer_after_best"
"55409";"no_answer_after_best"
"55413";"no_answer_after_best"
"55415";"no_answer_after_best"
"55416";"no_answer_after_best"
"55423";"answer_after_best"
"55424";"no_answer_after_best"
"55428";"answer_after_best"
"55432";"no_answer_after_best"
"55435";"no_answer_after_best"
"55441";"answer_after_best"
"55444";"answer_after_best"
"55449";"answer_after_best"
"55452";"no_answer_after_best"
"55454";"answer_after_best"
"55456";"answer_after_best"
"55460";"no_answer_after_best"
"55464";"no_answer_after_best"
"55467";"no_answer_after_best"
"55468";"no_answer_after_best"
"55473";"no_answer_after_best"
"55475";"no_answer_after_best"
"55486";"no_answer_after_best"
"55488";"no_answer_after_best"
"55495";"answer_after_best"
"55498";"no_answer_after_best"
"55500";"answer_after_best"
"55508";"no_answer_after_best"
"55509";"no_answer_after_best"
"55510";"no_answer_after_best"
"55513";"no_answer_after_best"
"55514";"answer_after_best"
"55517";"no_answer_after_best"
"55525";"no_answer_after_best"
"55530";"no_answer_after_best"
"55533";"no_answer_after_best"
"55534";"no_answer_after_best"
"55540";"no_answer_after_best"
"55543";"answer_after_best"
"55544";"no_answer_after_best"
"55546";"no_answer_after_best"
"55554";"no_answer_after_best"
"55556";"answer_after_best"
"55557";"no_answer_after_best"
"55566";"no_answer_after_best"
"55569";"answer_after_best"
"55571";"no_answer_after_best"
"55572";"no_answer_after_best"
"55579";"answer_after_best"
"55586";"no_answer_after_best"
"55588";"no_answer_after_best"
"55590";"no_answer_after_best"
"55597";"no_answer_after_best"
"55600";"answer_after_best"
"55603";"no_answer_after_best"
"55605";"no_answer_after_best"
"55611";"no_answer_after_best"
"55613";"answer_after_best"
"55620";"no_answer_after_best"
"55623";"no_answer_after_best"
"55624";"no_answer_after_best"
"55627";"no_answer_after_best"
"55628";"answer_after_best"
"55630";"no_answer_after_best"
"55632";"no_answer_after_best"
"55641";"no_answer_after_best"
"55643";"no_answer_after_best"
"55649";"no_answer_after_best"
"55651";"answer_after_best"
"55664";"no_answer_after_best"
"55666";"no_answer_after_best"
"55671";"no_answer_after_best"
"55674";"no_answer_after_best"
"55675";"no_answer_after_best"
"55677";"no_answer_after_best"
"55678";"no_answer_after_best"
"55682";"no_answer_after_best"
"55686";"no_answer_after_best"
"55690";"no_answer_after_best"
"55694";"no_answer_after_best"
"55698";"answer_after_best"
"55700";"no_answer_after_best"
"55701";"no_answer_after_best"
"55703";"no_answer_after_best"
"55704";"answer_after_best"
"55714";"no_answer_after_best"
"55718";"no_answer_after_best"
"55725";"answer_after_best"
"55743";"no_answer_after_best"
"55747";"no_answer_after_best"
"55750";"no_answer_after_best"
"55751";"no_answer_after_best"
"55760";"no_answer_after_best"
"55764";"no_answer_after_best"
"55765";"no_answer_after_best"
"55766";"answer_after_best"
"55767";"no_answer_after_best"
"55768";"no_answer_after_best"
"55772";"answer_after_best"
"55778";"answer_after_best"
"55780";"answer_after_best"
"55783";"no_answer_after_best"
"55789";"no_answer_after_best"
"55793";"no_answer_after_best"
"55796";"no_answer_after_best"
"55803";"no_answer_after_best"
"55804";"answer_after_best"
"55805";"no_answer_after_best"
"55807";"no_answer_after_best"
"55810";"no_answer_after_best"
"55819";"no_answer_after_best"
"55821";"no_answer_after_best"
"55828";"no_answer_after_best"
"55832";"no_answer_after_best"
"55834";"no_answer_after_best"
"55835";"answer_after_best"
"55838";"no_answer_after_best"
"55840";"answer_after_best"
"55846";"no_answer_after_best"
"55850";"no_answer_after_best"
"55853";"no_answer_after_best"
"55854";"no_answer_after_best"
"55855";"no_answer_after_best"
"55859";"answer_after_best"
"55863";"no_answer_after_best"
"55864";"answer_after_best"
"55872";"no_answer_after_best"
"55873";"no_answer_after_best"
"55882";"answer_after_best"
"55885";"answer_after_best"
"55887";"no_answer_after_best"
"55890";"no_answer_after_best"
"55892";"no_answer_after_best"
"55900";"no_answer_after_best"
"55902";"no_answer_after_best"
"55904";"no_answer_after_best"
"55909";"no_answer_after_best"
"55911";"no_answer_after_best"
"55913";"no_answer_after_best"
"55916";"no_answer_after_best"
"55919";"no_answer_after_best"
"55921";"no_answer_after_best"
"55923";"no_answer_after_best"
"55924";"answer_after_best"
"55925";"no_answer_after_best"
"55929";"no_answer_after_best"
"55932";"no_answer_after_best"
"55934";"no_answer_after_best"
"55937";"no_answer_after_best"
"55941";"answer_after_best"
"55943";"no_answer_after_best"
"55944";"no_answer_after_best"
"55950";"no_answer_after_best"
"55960";"no_answer_after_best"
"55961";"no_answer_after_best"
"55971";"answer_after_best"
"55987";"no_answer_after_best"
"55988";"no_answer_after_best"
"55991";"no_answer_after_best"
"55994";"no_answer_after_best"
"55995";"no_answer_after_best"
"55997";"no_answer_after_best"
"56000";"no_answer_after_best"
"56002";"no_answer_after_best"
"56007";"no_answer_after_best"
"56009";"no_answer_after_best"
"56011";"answer_after_best"
"56015";"no_answer_after_best"
"56017";"no_answer_after_best"
"56023";"answer_after_best"
"56026";"answer_after_best"
"56033";"answer_after_best"
"56036";"no_answer_after_best"
"56040";"answer_after_best"
"56049";"no_answer_after_best"
"56052";"no_answer_after_best"
"56055";"no_answer_after_best"
"56073";"no_answer_after_best"
"56081";"answer_after_best"
"56082";"no_answer_after_best"
"56086";"no_answer_after_best"
"56089";"answer_after_best"
"56095";"answer_after_best"
"56100";"no_answer_after_best"
"56102";"no_answer_after_best"
"56104";"no_answer_after_best"
"56105";"no_answer_after_best"
"56107";"no_answer_after_best"
"56111";"answer_after_best"
"56112";"answer_after_best"
"56118";"no_answer_after_best"
"56128";"no_answer_after_best"
"56131";"no_answer_after_best"
"56132";"no_answer_after_best"
"56135";"no_answer_after_best"
"56136";"no_answer_after_best"
"56148";"answer_after_best"
"56156";"answer_after_best"
"56160";"answer_after_best"
"56162";"no_answer_after_best"
"56169";"no_answer_after_best"
"56170";"no_answer_after_best"
"56178";"no_answer_after_best"
"56183";"no_answer_after_best"
"56191";"answer_after_best"
"56192";"no_answer_after_best"
"56200";"no_answer_after_best"
"56202";"answer_after_best"
"56209";"no_answer_after_best"
"56216";"answer_after_best"
"56224";"answer_after_best"
"56227";"no_answer_after_best"
"56228";"answer_after_best"
"56235";"no_answer_after_best"
"56237";"no_answer_after_best"
"56239";"no_answer_after_best"
"56242";"no_answer_after_best"
"56253";"answer_after_best"
"56255";"answer_after_best"
"56259";"no_answer_after_best"
"56268";"no_answer_after_best"
"56270";"no_answer_after_best"
"56273";"answer_after_best"
"56278";"no_answer_after_best"
"56284";"no_answer_after_best"
"56289";"no_answer_after_best"
"56290";"no_answer_after_best"
"56291";"no_answer_after_best"
"56293";"no_answer_after_best"
"56298";"no_answer_after_best"
"56305";"answer_after_best"
"56306";"no_answer_after_best"
"56312";"no_answer_after_best"
"56315";"no_answer_after_best"
"56316";"no_answer_after_best"
"56323";"answer_after_best"
"56326";"no_answer_after_best"
"56330";"answer_after_best"
